ANIO;MES;DIA;HORA;PROVINCIA;CANTÓN;ZONA;CLASE;CAUSA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS
2021;JUNIO;MARTES;07:00 A 07:59;GUAYAS;DURAN;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;MARTES;07:00 A 07:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MARTES;07:00 A 07:59;PICHINCHA;QUITO;URBANA;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;JUNIO;MARTES;07:00 A 07:59;MANABÍ;MANTA;URBANA;OTROS;OTRAS CAUSAS;0;0;0
2021;JUNIO;MARTES;08:00 A 08:59;PICHINCHA;QUITO;URBANA;CHOQUES;FACTORES CLIMÁTICOS;0;0;0
2021;JUNIO;MARTES;09:00 A 09:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;09:00 A 09:59;GUAYAS;DURAN;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;10:00 A 10:59;PICHINCHA;QUITO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MARTES;11:00 A 11:59;SANTA ELENA;LA LIBERTAD;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;12:00 A 12:59;LOS RÍOS;MONTALVO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;MARTES;13:00 A 13:59;GUAYAS;SALITRE;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;13:00 A 13:59;PICHINCHA;QUITO;URBANA;CHOQUES;EXCESO VELOCIDAD;0;2;2
2021;JUNIO;MARTES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;14:00 A 14:59;LOJA;LOJA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;MARTES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;MARTES;14:00 A 14:59;PICHINCHA;QUITO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;JUNIO;MARTES;15:00 A 15:59;EL ORO;MACHALA;URBANA;CAÍDA DE PASAJEROS;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;MARTES;15:00 A 15:59;PICHINCHA;QUITO;URBANA;OTROS;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;MARTES;15:00 A 15:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;MARTES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;16:00 A 16:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;MARTES;18:00 A 18:59;GUAYAS;MILAGRO;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;18:00 A 18:59;TUNGURAHUA;AMBATO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;1;1
2021;JUNIO;MARTES;19:00 A 19:59;CAÑAR;LA TRONCAL;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;JUNIO;MARTES;19:00 A 19:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;JUNIO;MARTES;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;3;3
2021;JUNIO;MARTES;20:00 A 20:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;JUNIO;MARTES;20:00 A 20:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;1;0;1
2021;JUNIO;MARTES;20:00 A 20:59;PICHINCHA;QUITO;RURAL;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS;0;0;0
2021;JUNIO;MARTES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;22:00 A 22:59;TUNGURAHUA;AMBATO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;1;1
2021;JUNIO;MARTES;22:00 A 22:59;TUNGURAHUA;AMBATO;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MARTES;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;2;2
2021;JUNIO;MIÉRCOLES;00:00 A 00:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;1;0;1
2021;JUNIO;MIÉRCOLES;01:00 A 01:59;CAÑAR;LA TRONCAL;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;1;0;1
2021;JUNIO;MIÉRCOLES;02:00 A 02:59;LOS RÍOS;BABAHOYO;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MIÉRCOLES;03:00 A 03:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;0;0;0
2021;JUNIO;MIÉRCOLES;05:00 A 05:59;LOS RÍOS;QUEVEDO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;MIÉRCOLES;05:00 A 05:59;TUNGURAHUA;AMBATO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;MIÉRCOLES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;JUNIO;MIÉRCOLES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;0;2;2
2021;JUNIO;MIÉRCOLES;08:00 A 08:59;AZUAY;CUENCA;RURAL;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MIÉRCOLES;08:00 A 08:59;MANABÍ;PORTOVIEJO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;MIÉRCOLES;09:00 A 09:59;GUAYAS;MILAGRO;URBANA;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;09:00 A 09:59;NAPO;ARCHIDONA;URBANA;CHOQUES;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;MIÉRCOLES;10:00 A 10:59;PICHINCHA;QUITO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;MIÉRCOLES;11:00 A 11:59;PICHINCHA;QUITO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;MIÉRCOLES;11:00 A 11:59;MANABÍ;ROCAFUERTE;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MIÉRCOLES;12:00 A 12:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;12:00 A 12:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;14:00 A 14:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;14:00 A 14:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;0;0
2021;JUNIO;MIÉRCOLES;15:00 A 15:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;MIÉRCOLES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;0;2;2
2021;JUNIO;MIÉRCOLES;16:00 A 16:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;0;0
2021;JUNIO;MIÉRCOLES;16:00 A 16:59;MANABÍ;ROCAFUERTE;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;16:00 A 16:59;PICHINCHA;QUITO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;MIÉRCOLES;16:00 A 16:59;GUAYAS;MILAGRO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;MIÉRCOLES;16:00 A 16:59;PICHINCHA;QUITO;RURAL;CHOQUES;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;MIÉRCOLES;16:00 A 16:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MIÉRCOLES;17:00 A 17:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;17:00 A 17:59;LOJA;LOJA;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;MIÉRCOLES;17:00 A 17:59;MANABÍ;PORTOVIEJO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;JUNIO;MIÉRCOLES;17:00 A 17:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MIÉRCOLES;18:00 A 18:59;TUNGURAHUA;AMBATO;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MIÉRCOLES;18:00 A 18:59;GUAYAS;MILAGRO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;MIÉRCOLES;18:00 A 18:59;LOS RÍOS;BABAHOYO;RURAL;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;19:00 A 19:59;PICHINCHA;QUITO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MIÉRCOLES;19:00 A 19:59;AZUAY;CUENCA;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;3;3
2021;JUNIO;MIÉRCOLES;19:00 A 19:59;EL ORO;ARENILLAS;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;JUNIO;MIÉRCOLES;19:00 A 19:59;IMBABURA;OTAVALO;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;MIÉRCOLES;20:00 A 20:59;GUAYAS;NOBOL;RURAL;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;JUNIO;MIÉRCOLES;20:00 A 20:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;MIÉRCOLES;21:00 A 21:59;AZUAY;CUENCA;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;21:00 A 21:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS;0;0;0
2021;JUNIO;MIÉRCOLES;22:00 A 22:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;23:00 A 23:59;GUAYAS;SAMBORONDON;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;MIÉRCOLES;23:00 A 23:59;GUAYAS;BALZAR;RURAL;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;MIÉRCOLES;23:00 A 23:59;GUAYAS;GUAYAQUIL;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;00:00 A 00:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;JUEVES;00:00 A 00:59;PICHINCHA;QUITO;RURAL;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;JUNIO;JUEVES;02:00 A 02:59;MANABÍ;MONTECRISTI;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;03:00 A 03:59;GUAYAS;GUAYAQUIL;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;0;0
2021;JUNIO;JUEVES;04:00 A 04:59;PICHINCHA;QUITO;RURAL;ESTRELLAMIENTOS;DAÑOS MECÁNICOS;0;0;0
2021;JUNIO;JUEVES;04:00 A 04:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;JUEVES;07:00 A 07:59;PICHINCHA;QUITO;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;JUNIO;JUEVES;07:00 A 07:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;DAÑOS MECÁNICOS;0;0;0
2021;JUNIO;JUEVES;07:00 A 07:59;ZAMORA CHINCHIPE;YANTZAZA;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;JUNIO;JUEVES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;JUNIO;JUEVES;08:00 A 08:59;AZUAY;CUENCA;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;JUNIO;JUEVES;08:00 A 08:59;ESMERALDAS;ESMERALDAS;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;08:00 A 08:59;GUAYAS;DAULE;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;JUEVES;08:00 A 08:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;08:00 A 08:59;GUAYAS;NARANJAL;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;1;0;1
2021;JUNIO;JUEVES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;3;3
2021;JUNIO;JUEVES;09:00 A 09:59;MANABÍ;PORTOVIEJO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;09:00 A 09:59;AZUAY;CUENCA;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;JUEVES;10:00 A 10:59;AZUAY;CUENCA;RURAL;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA;2;2;4
2021;JUNIO;JUEVES;11:00 A 11:59;AZUAY;CUENCA;RURAL;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;13:00 A 13:59;GUAYAS;MILAGRO;URBANA;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;JUNIO;JUEVES;13:00 A 13:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS;0;0;0
2021;JUNIO;JUEVES;14:00 A 14:59;GUAYAS;NARANJAL;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;JUEVES;14:00 A 14:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;JUEVES;15:00 A 15:59;GUAYAS;MILAGRO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;JUNIO;JUEVES;15:00 A 15:59;NAPO;TENA;RURAL;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;2;2
2021;JUNIO;JUEVES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;JUEVES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;JUEVES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;JUNIO;JUEVES;16:00 A 16:59;MANABÍ;PORTOVIEJO;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;16:00 A 16:59;CHIMBORAZO;RIOBAMBA;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;16:00 A 16:59;CHIMBORAZO;RIOBAMBA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;16:00 A 16:59;CARCHI;MIRA;RURAL;CHOQUES;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;JUEVES;17:00 A 17:59;MANABÍ;JARAMIJO;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;17:00 A 17:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;18:00 A 18:59;GUAYAS;EL EMPALME;URBANA;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;18:00 A 18:59;MANABÍ;PORTOVIEJO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;JUEVES;19:00 A 19:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;19:00 A 19:59;GUAYAS;MILAGRO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;JUNIO;JUEVES;19:00 A 19:59;LOS RÍOS;QUEVEDO;RURAL;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;JUEVES;19:00 A 19:59;GUAYAS;BALAO;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;19:00 A 19:59;LOS RÍOS;BABAHOYO;RURAL;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;JUEVES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;ATROPELLOS;EXCESO VELOCIDAD;1;0;1
2021;JUNIO;JUEVES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;JUEVES;21:00 A 21:59;LOS RÍOS;QUEVEDO;RURAL;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;21:00 A 21:59;TUNGURAHUA;AMBATO;RURAL;ROZAMIENTOS;EMBRIAGUEZ O DROGA;0;0;0
2021;JUNIO;JUEVES;21:00 A 21:59;GUAYAS;MILAGRO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;JUNIO;JUEVES;21:00 A 21:59;MANABÍ;MANTA;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;JUEVES;21:00 A 21:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;21:00 A 21:59;TUNGURAHUA;SAN PEDRO DE PELILEO;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;3;3
2021;JUNIO;JUEVES;22:00 A 22:59;BOLÍVAR;GUARANDA;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;JUEVES;22:00 A 22:59;MANABÍ;PORTOVIEJO;URBANA;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;0;0
2021;JUNIO;JUEVES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;2;2
2021;JUNIO;JUEVES;22:00 A 22:59;PICHINCHA;QUITO;RURAL;ESTRELLAMIENTOS;EXCESO VELOCIDAD;4;0;4
2021;JUNIO;JUEVES;22:00 A 22:59;SANTA ELENA;SANTA ELENA;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;JUEVES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;0;0;0
2021;JUNIO;JUEVES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA;0;1;1
2021;JUNIO;JUEVES;23:00 A 23:59;EL ORO;PASAJE;RURAL;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;1;1
2021;JUNIO;JUEVES;23:00 A 23:59;LOJA;LOJA;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;JUNIO;JUEVES;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;EMBRIAGUEZ O DROGA;0;0;0
2021;JUNIO;VIERNES;00:00 A 00:59;PICHINCHA;QUITO;URBANA;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;0;0;0
2021;JUNIO;VIERNES;03:00 A 03:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA;0;2;2
2021;JUNIO;VIERNES;05:00 A 05:59;PICHINCHA;QUITO;URBANA;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;1;0;1
2021;JUNIO;VIERNES;06:00 A 06:59;SANTA ELENA;LA LIBERTAD;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;2;2
2021;JUNIO;VIERNES;06:00 A 06:59;LOJA;LOJA;URBANA;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;VIERNES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;0;1;1
2021;JUNIO;VIERNES;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;0;1;1
2021;JUNIO;VIERNES;08:00 A 08:59;CHIMBORAZO;RIOBAMBA;URBANA;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;VIERNES;08:00 A 08:59;MANABÍ;MANTA;URBANA;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;VIERNES;08:00 A 08:59;GUAYAS;DAULE;RURAL;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
2021;JUNIO;VIERNES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;1;1
2021;JUNIO;VIERNES;09:00 A 09:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;PÉRDIDA DE PISTA;OTRAS CAUSAS;0;1;1
2021;JUNIO;VIERNES;09:00 A 09:59;TUNGURAHUA;AMBATO;URBANA;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;0;0;0
2021;JUNIO;VIERNES;10:00 A 10:59;TUNGURAHUA;AMBATO;URBANA;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;0;0;0
2021;JUNIO;VIERNES;10:00 A 10:59;MANABÍ;MANTA;URBANA;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;0;0;0
